date_time_sampled,"symbol","open_price","high_price","low","close_price","volume"
2021-02-24 08:00:00.000 +0800,btcusd,48882.0,51296.0,47089.0,49675.0,12002.72597091003
2021-02-25 08:00:00.000 +0800,btcusd,49715.0,52109.0,46957.0,46843.0,9556.043333529997
2021-02-26 08:00:00.000 +0800,btcusd,47155.0,48387.0,44289.0,46271.0,22325.373218129993
2021-02-27 08:00:00.000 +0800,btcusd,46270.0,48354.0,45199.0,46138.0,7603.9662875
2021-02-28 08:00:00.000 +0800,btcusd,46199.0,46663.0,43237.44876088,45201.0,13547.518814219991
2021-03-01 08:00:00.000 +0800,btcusd,45284.744486,49743.0,45142.0906509,49555.0,9420.85602056999
2021-03-02 08:00:00.000 +0800,btcusd,49580.0,50120.0,47224.0,48376.0,8374.913310459995
2021-03-03 08:00:00.000 +0800,btcusd,48511.0,52534.2053121,48281.0,50408.0,8603.333512599998
2021-03-04 08:00:00.000 +0800,btcusd,50409.0,51777.0,47638.0,48342.0,9558.923124319994
2021-03-05 08:00:00.000 +0800,btcusd,48389.0,49479.0,46529.9282,48775.0,9417.085465600001
2021-03-06 08:00:00.000 +0800,btcusd,48826.0,49212.0,47219.0,48832.0,4206.1376061700075
2021-03-07 08:00:00.000 +0800,btcusd,48895.0,51429.0,49000.0,50926.0,5376.354759109998
2021-03-08 08:00:00.000 +0800,btcusd,51011.0,52399.0,49465.0,52311.0,6154.5042240999965
2021-03-09 08:00:00.000 +0800,btcusd,52399.0,54955.30786704,52055.0,54925.0,8210.937860559987
2021-03-10 08:00:00.000 +0800,btcusd,54955.30786704,57421.0,53309.0,55911.0,10678.774714930005
2021-03-11 08:00:00.000 +0800,btcusd,55954.0,58235.0,54546.0,57811.20442299,8659.751263
2021-03-12 08:00:00.000 +0800,btcusd,57876.0,58141.0,55336.9025034,57265.0,9562.359315090007
2021-03-13 08:00:00.000 +0800,btcusd,57293.0,61693.0,56227.0,61174.0,13700.24118389001
2021-03-14 08:00:00.000 +0800,btcusd,61203.0,61693.0,59150.0,59000.0,6681.686512620003
2021-03-15 08:00:00.000 +0800,btcusd,59001.0,60541.0,55441.0,55600.02462113,14784.686176299987
2021-03-16 08:00:00.000 +0800,btcusd,55675.0,56924.0,53571.0,56861.0,10496.588103739985
2021-03-17 08:00:00.000 +0800,btcusd,56923.0,58892.0,54352.0,58825.0,11269.30169215
2021-03-18 08:00:00.000 +0800,btcusd,58867.0,60091.0,57289.0,57640.0,7238.688557710009
2021-03-19 08:00:00.000 +0800,btcusd,57642.0,59452.70926478,56404.74987875,58049.62797928,6485.051920589999
2021-03-20 08:00:00.000 +0800,btcusd,58049.0,59997.0,57916.0,58010.0,6775.706084129999
2021-03-21 08:00:00.000 +0800,btcusd,58064.0,58528.0,55838.0,57291.0,8292.325363630003
2021-03-22 08:00:00.000 +0800,btcusd,57341.0,58361.0,53918.0,54070.0,8727.81396300999
2021-03-23 08:00:00.000 +0800,btcusd,54070.0,55816.0,53211.0,54327.50608645,6569.950529199993
2021-03-24 08:00:00.000 +0800,btcusd,54347.0,57142.0,52026.0,52328.0,14085.861853190008
2021-03-25 08:00:00.000 +0800,btcusd,52329.0,53097.0,50580.0,51358.0,11590.18672039999
2021-03-26 08:00:00.000 +0800,btcusd,51357.31075738,54995.0,51394.0,54978.0,7713.458782030013
2021-03-27 08:00:00.000 +0800,btcusd,54982.0,56650.0,54069.0,55880.0,5176.815377739997
2021-03-28 08:00:00.000 +0800,btcusd,55881.0,56577.54468,54878.012968,55758.7472491,4212.632511499997
2021-03-29 08:00:00.000 +0800,btcusd,55783.0,58366.0,54957.0,57668.0,10118.109700350022
2021-03-30 08:00:00.000 +0800,btcusd,57675.0,59499.0,57155.86839335,58812.93975374,7874.443572160011
2021-03-31 08:00:00.000 +0800,btcusd,58837.0,59879.0,57437.694147,58732.0,8119.052444240009
2021-04-01 08:00:00.000 +0800,btcusd,58792.502598,59460.0,58121.0,58724.0,4349.9692068299955
2021-04-02 08:00:00.000 +0800,btcusd,58731.0,60190.0,58500.25415514,58959.0,6153.045823720005
2021-04-03 08:00:00.000 +0800,btcusd,58958.19519,59800.0,57015.0,56973.651681,6634.119446919993
2021-04-04 08:00:00.000 +0800,btcusd,57029.0,58466.0,56526.0,58240.0,4971.947171129993
2021-04-05 08:00:00.000 +0800,btcusd,58241.0,59249.4351,56883.64983045,58989.324888,5595.189989490003
2021-04-06 08:00:00.000 +0800,btcusd,59145.0,59480.020275,57539.0,57991.0,5616.689752160005
2021-04-07 08:00:00.000 +0800,btcusd,57994.0,58589.0,55614.0,55880.0,8848.71511799999
2021-04-08 08:00:00.000 +0800,btcusd,55962.0,58149.0,55802.0,58109.0,4482.279911849998
2021-04-09 08:00:00.000 +0800,btcusd,58110.0,58875.0,57785.0,58111.0,3749.3034339799988
2021-04-10 08:00:00.000 +0800,btcusd,58134.090643,61220.0,57944.0,59775.0,9794.542479459991
2021-04-11 08:00:00.000 +0800,btcusd,59817.0737853,60693.0,59386.0,60000.0,4646.542998120009
2021-04-12 08:00:00.000 +0800,btcusd,60033.0,61279.0,59699.0,59874.0,5497.925195219998
2021-04-13 08:00:00.000 +0800,btcusd,59887.0,63554.0,59874.0,63446.4815001,11265.903213339983
2021-04-14 08:00:00.000 +0800,btcusd,63519.0,64787.7582,61483.0,62907.0,10927.53219657
2021-04-15 08:00:00.000 +0800,btcusd,62909.0,63767.0,62072.0,63196.0,6613.848763529999
2021-04-16 08:00:00.000 +0800,btcusd,63208.0,63519.0,60124.0,61316.0,11538.759584360003
2021-04-17 08:00:00.000 +0800,btcusd,61321.0,62446.30588352,59700.043952,59927.0,7020.450141129998
2021-04-18 08:00:00.000 +0800,btcusd,59945.0,60279.0,52000.0,56155.0,26325.19151257
2021-04-19 08:00:00.000 +0800,btcusd,56171.0,57500.0,54348.0,55617.0,8568.760278309985
2021-04-20 08:00:00.000 +0800,btcusd,55619.0,57051.0,53557.0,56458.67816442,8392.193945080027
2021-04-21 08:00:00.000 +0800,btcusd,56471.151714,56780.0,53738.0,53780.0,7107.56739743
2021-04-22 08:00:00.000 +0800,btcusd,53779.81497994,55451.70898534,50752.0,51735.13722852,12687.092977829992
2021-04-23 08:00:00.000 +0800,btcusd,51741.0,52122.0,47861.0,51102.0,17250.311771189994
2021-04-24 08:00:00.000 +0800,btcusd,51138.0,51201.0,48959.0,50133.0,5980.243394709989
2021-04-25 08:00:00.000 +0800,btcusd,50149.0,50660.0,47338.0,49028.0,9599.124232790009
2021-04-26 08:00:00.000 +0800,btcusd,49129.093002,54387.0,48948.0,54060.0,11010.922272110016
2021-04-27 08:00:00.000 +0800,btcusd,54094.0,55400.0,53401.0,55040.0,7236.7300180499915
2021-04-28 08:00:00.000 +0800,btcusd,55039.0,56362.0,53972.4868611,54831.0,5763.239820560007
2021-04-29 08:00:00.000 +0800,btcusd,54860.0,55197.287894,52417.0,53566.0,7078.1593802100015
2021-04-30 08:00:00.000 +0800,btcusd,53566.0,57790.0,53129.0,57621.0,7862.939309659997
2021-05-01 08:00:00.000 +0800,btcusd,57632.0,58308.0,57031.0,57767.0,4317.403338970002
2021-05-02 08:00:00.000 +0800,btcusd,57774.0,57884.462612,56110.0,56605.0,4196.618761679999
2021-05-03 08:00:00.000 +0800,btcusd,56601.0,58936.7087823,56588.0,57097.0,7626.493071930011
2021-05-04 08:00:00.000 +0800,btcusd,57141.0,57147.0,53339.0,53243.52456472,10064.738220399997
2021-05-05 08:00:00.000 +0800,btcusd,53251.0,57868.0,53110.20049048,57459.0,7664.902042040017
2021-05-06 08:00:00.000 +0800,btcusd,57486.600444,58333.0,55421.250748,56450.0,10438.680871800014
2021-05-07 08:00:00.000 +0800,btcusd,56451.0,58631.0,55367.0,57347.0,6934.445219850004
2021-05-08 08:00:00.000 +0800,btcusd,57342.0,59444.0,57035.0,58795.0,7608.9410795100075
2021-05-09 08:00:00.000 +0800,btcusd,58892.0,59206.0,56413.1317014,58275.0,8479.629787659998
2021-05-10 08:00:00.000 +0800,btcusd,58286.86932662,59589.07666663,54362.0,55829.62510011,13489.55204328001
2021-05-11 08:00:00.000 +0800,btcusd,55831.0,56868.46128012,54550.047624,56705.0,7688.859673290001
2021-05-12 08:00:00.000 +0800,btcusd,56717.0,57970.0,49733.08534023,48611.0,14974.043250460023
2021-05-13 08:00:00.000 +0800,btcusd,49580.54694147,51300.0,47255.0,49747.0,21164.537856150033
2021-05-14 08:00:00.000 +0800,btcusd,49749.0,51512.0,48929.0,49911.0,6047.865623130001
2021-05-15 08:00:00.000 +0800,btcusd,49923.30794743,50711.0,46789.0,46736.0,9488.630312559986
2021-05-16 08:00:00.000 +0800,btcusd,46844.0,49842.0,44134.93582581,46551.0,19068.73307651999
2021-05-17 08:00:00.000 +0800,btcusd,46587.61320955,46769.0,42285.67389922,43513.0,37724.15691066
2021-05-18 08:00:00.000 +0800,btcusd,43540.0,45777.0,42407.78217142,42900.0,10722.254757530003
2021-05-19 08:00:00.000 +0800,btcusd,42898.48904022,43600.0,30906.10640908,36682.0,67822.90369973003
2021-05-20 08:00:00.000 +0800,btcusd,36733.7221572,42300.0,35229.51860586,40540.0,25609.77075366003
2021-05-21 08:00:00.000 +0800,btcusd,40590.0,42154.0,33987.07458302,37342.0,23314.10677312001
2021-05-22 08:00:00.000 +0800,btcusd,37382.8588411,38848.0,35566.80561409,37547.0,13560.863900450016
2021-05-23 08:00:00.000 +0800,btcusd,37575.0,38347.0,31425.0,34663.0,25993.68281755998
2021-05-24 08:00:00.000 +0800,btcusd,34747.0,39821.0,34622.0,38710.36791018,15130.10979967999
2021-05-25 08:00:00.000 +0800,btcusd,38851.0,39793.0,36702.92626271,38362.84405582,7767.098733809993
2021-05-26 08:00:00.000 +0800,btcusd,38374.0,40859.0,37932.0,39287.0,8610.048988499999
2021-05-27 08:00:00.000 +0800,btcusd,39303.0,40415.18437384,37258.0,38416.0,5553.452235379997
2021-05-28 08:00:00.000 +0800,btcusd,38537.03617907,38843.0,34821.0,35659.7203005,10219.44336645999
2021-05-29 08:00:00.000 +0800,btcusd,35660.87052767,37214.09995208,33703.50600209,34552.0,7764.296143750009
2021-05-30 08:00:00.000 +0800,btcusd,34587.39808387,36300.0,33528.0,35614.0,6023.132368249986
2021-05-31 08:00:00.000 +0800,btcusd,35609.0,37487.0,34239.0,37280.0,5975.663990209989
2021-06-01 08:00:00.000 +0800,btcusd,37279.80893714,37888.0,35793.66679497,36658.0,5285.249799430005
2021-06-02 08:00:00.000 +0800,btcusd,36673.0,38222.0,36024.49066995,37567.0,3971.3629918000015
2021-06-03 08:00:00.000 +0800,btcusd,37582.37086374,39479.64146027,37250.0,39178.7201016,5754.826600870015
2021-06-04 08:00:00.000 +0800,btcusd,39225.5146501,39192.0,35789.0,36844.0,5930.604309500001
2021-06-05 08:00:00.000 +0800,btcusd,36844.0,37922.0,34930.0,35534.0,6587.551717249995
2021-06-06 08:00:00.000 +0800,btcusd,35542.0,36436.88577983,35317.0,35779.0,6508.398090489995
2021-06-07 08:00:00.000 +0800,btcusd,35781.0,36766.0,33500.86126844,33542.81847939,9968.487059170016
2021-06-08 08:00:00.000 +0800,btcusd,33572.0,34007.06352921,31277.13337596,33402.0,12924.76236891999
2021-06-09 08:00:00.000 +0800,btcusd,33416.0,37497.0,32515.0,37279.0,26973.622628310026
2021-06-10 08:00:00.000 +0800,btcusd,37369.0,38285.00872823,35863.0,36635.24909645,9567.09934062999
2021-06-11 08:00:00.000 +0800,btcusd,36680.0,37642.0,35999.0,37318.18271347,6417.903905209987
2021-06-12 08:00:00.000 +0800,btcusd,37338.0,37416.0,34754.0,35491.0,7376.456128430008
2021-06-13 08:00:00.000 +0800,btcusd,35563.58742345,39362.0,34927.0,38998.89297611,8988.676885330007
2021-06-14 08:00:00.000 +0800,btcusd,38998.89297611,40910.0,38798.0,40487.0,9731.06977982001
2021-06-15 08:00:00.000 +0800,btcusd,40509.0,41266.0,39648.0,40133.0,7778.801352349996
2021-06-16 08:00:00.000 +0800,btcusd,40143.0,40460.0,38182.0,38329.0,6793.177374120006
2021-06-17 08:00:00.000 +0800,btcusd,38345.0,39498.0,37479.0,38022.0,3538.419505409998
2021-06-18 08:00:00.000 +0800,btcusd,38074.0,38170.51114289,35203.0,35740.0,11421.098813669973
2021-06-19 08:00:00.000 +0800,btcusd,35846.0,36422.0,34967.97111738,35570.0,11566.063836050002
2021-06-20 08:00:00.000 +0800,btcusd,35569.32875053,36120.0,33501.0,35631.0,16930.79811428001
2021-06-21 08:00:00.000 +0800,btcusd,35653.0,35738.0,31411.39817358,31726.38731597,23452.312400080045
2021-06-22 08:00:00.000 +0800,btcusd,31723.19669106,33366.0,29290.0,32534.0,26870.658217480002
2021-06-23 08:00:00.000 +0800,btcusd,32572.01808243,34772.0,31900.0,33672.0,9140.06884436999
2021-06-24 08:00:00.000 +0800,btcusd,33697.29590169,35234.91494382,32442.0,34645.47200802,4855.773426889995
2021-06-25 08:00:00.000 +0800,btcusd,34657.0,35495.0,31378.0,31584.0,37671.79179744998
2021-06-26 08:00:00.000 +0800,btcusd,31584.0,32622.0,30269.0,32212.0,20535.699880720014
2021-06-27 08:00:00.000 +0800,btcusd,32348.0,34744.0,32128.0,34660.0,28712.646302139954
2021-06-28 08:00:00.000 +0800,btcusd,34743.0,35258.0,33999.0,34468.0,6177.1561275
2021-06-29 08:00:00.000 +0800,btcusd,34494.8423285,36540.0,34294.0,35847.0,5513.639823210017
2021-06-30 08:00:00.000 +0800,btcusd,35918.54133667,36086.0,34576.0,35039.0,3427.102903389999
2021-07-01 08:00:00.000 +0800,btcusd,35062.0,35002.0,32868.0,33533.0,5722.895795040004
2021-07-02 08:00:00.000 +0800,btcusd,33519.46744936,33940.0,32746.0,33816.0,5145.3583006799945
2021-07-03 08:00:00.000 +0800,btcusd,33818.0,34935.40561856,33400.0,34682.0,2966.5143443400016
2021-07-04 08:00:00.000 +0800,btcusd,34689.0,35929.0,34415.26206502,35276.0,2929.5893074600035
2021-07-05 08:00:00.000 +0800,btcusd,35278.0,35116.52029597,33195.0,33649.78653789,7716.381627979998
2021-07-06 08:00:00.000 +0800,btcusd,33670.52239391,35044.0,33633.08592579,34247.9682006,8884.85239911999
2021-07-07 08:00:00.000 +0800,btcusd,34255.06205944,35069.0,33848.0,33869.0,3505.900390009996
2021-07-08 08:00:00.000 +0800,btcusd,33886.0,33906.0,32178.0,32840.0,14292.40321891001
2021-07-09 08:00:00.000 +0800,btcusd,32846.0,33995.0,32319.0,33748.0,6664.27000282
2021-07-10 08:00:00.000 +0800,btcusd,33768.0,34200.0,33101.0,33496.19599611,6458.841993979996
2021-07-11 08:00:00.000 +0800,btcusd,33503.0,34580.0,33326.0,34227.0,2151.7122632100027
2021-07-12 08:00:00.000 +0800,btcusd,34249.0,34605.0,32643.0,33078.0,8408.604055759995
2021-07-13 08:00:00.000 +0800,btcusd,33077.77262412,33316.0,32273.0,32705.0,4024.8682959800035
2021-07-14 08:00:00.000 +0800,btcusd,32729.0,33070.0,31663.0,32818.1199445,5192.51154703999
2021-07-15 08:00:00.000 +0800,btcusd,32821.0,33171.0,31212.0,31838.42239186,6956.827136860001
2021-07-16 08:00:00.000 +0800,btcusd,31893.73824538,32240.0,31112.0,31427.0,5381.86055053
2021-07-17 08:00:00.000 +0800,btcusd,31427.0,31954.092336,31256.0,31551.0,13706.647780200026
2021-07-18 08:00:00.000 +0800,btcusd,31559.0,32425.0,31290.0,31816.837827,12411.322294349999
2021-07-19 08:00:00.000 +0800,btcusd,31820.47850988,31913.32347013,30619.0,30844.0,12799.726725550012
2021-07-20 08:00:00.000 +0800,btcusd,30866.0,31022.0,29419.0,29806.08794009,8878.01430299
2021-07-21 08:00:00.000 +0800,btcusd,29814.0,32757.0,29577.0,32116.0,8258.163780350005
2021-07-22 08:00:00.000 +0800,btcusd,32154.0,32590.0,31773.0,32320.0,5232.655086710007
2021-07-23 08:00:00.000 +0800,btcusd,32320.26010235,33650.0,32093.0,33578.1487497,3969.340910979997
2021-07-24 08:00:00.000 +0800,btcusd,33650.0,34509.0,33461.0,34270.0,2363.2562778600004
2021-07-25 08:00:00.000 +0800,btcusd,34288.0,35416.0,33929.0,35372.0,2780.9953944500003
2021-07-26 08:00:00.000 +0800,btcusd,35413.0,40482.0,35316.0,37266.0,16314.032157060004
2021-07-27 08:00:00.000 +0800,btcusd,37265.93349564,39500.0,36464.92354715,39435.0,6065.626633189994
2021-07-28 08:00:00.000 +0800,btcusd,39490.0,40831.0,38969.0,39960.0,7979.498587870007
2021-07-29 08:00:00.000 +0800,btcusd,40017.0,40616.58645463,39399.0,40001.0,4069.318911919995
2021-07-30 08:00:00.000 +0800,btcusd,40040.0,42235.0,38432.0,42150.68891801,7767.160385959995
2021-07-31 08:00:00.000 +0800,btcusd,42196.27398595,42170.0,41138.0,41258.0,5088.764681879998
2021-08-01 08:00:00.000 +0800,btcusd,41440.0,42510.35226916,39818.0,39867.0,9115.113514139995
2021-08-02 08:00:00.000 +0800,btcusd,39873.0,40447.0,38799.0,39149.45625755,4618.936276239996
2021-08-03 08:00:00.000 +0800,btcusd,39154.0,39767.0,37856.99450921,38149.0,5077.4531292100055
2021-08-04 08:00:00.000 +0800,btcusd,38219.0,39965.0,37617.0,39730.0,3672.785751810003
2021-08-05 08:00:00.000 +0800,btcusd,39738.0,41350.60249948,37490.0,40887.0,6434.951996940004
2021-08-06 08:00:00.000 +0800,btcusd,40890.0,43363.0,39946.0,42803.0,6460.981618320005
2021-08-07 08:00:00.000 +0800,btcusd,42853.0,44680.0,42696.2519373,44502.0,9322.060348659996
2021-08-08 08:00:00.000 +0800,btcusd,44569.0,45228.0,43353.0,43758.0,8164.9862237
2021-08-09 08:00:00.000 +0800,btcusd,43782.46903142,46412.0,42900.0,46282.21851123,10722.720407859983
2021-08-10 08:00:00.000 +0800,btcusd,46280.02549592,46625.80381788,44695.0,45596.0,6365.38106569
2021-08-11 08:00:00.000 +0800,btcusd,45611.0,46714.0,45386.0,45531.0,4328.632014799996
2021-08-12 08:00:00.000 +0800,btcusd,45530.0,46178.0,43883.0,44400.0,5644.835609219998
2021-08-13 08:00:00.000 +0800,btcusd,44413.0,47864.0,44314.0,47833.0,7388.378014110013
2021-08-14 08:00:00.000 +0800,btcusd,47836.0,48100.0,46209.0,47084.0,4351.876089840005
2021-08-15 08:00:00.000 +0800,btcusd,47084.0,47368.0,45652.26151108,47022.0,3831.3467789499996
2021-08-16 08:00:00.000 +0800,btcusd,47023.0,48004.0,45715.0,45934.0,6060.284465660008
2021-08-17 08:00:00.000 +0800,btcusd,45932.90307576,47163.0,44565.09115849,44690.0,6933.200291299995
2021-08-18 08:00:00.000 +0800,btcusd,44692.0,45972.0,44412.0,44721.0,5817.459905430006
2021-08-19 08:00:00.000 +0800,btcusd,44721.0,47015.0,44027.0,46752.0,5965.5272267100045
2021-08-20 08:00:00.000 +0800,btcusd,46766.0,49337.0,46694.0605155,49325.0,6045.108738680005
2021-08-21 08:00:00.000 +0800,btcusd,49333.0,49721.0,48386.0,48829.0,3921.9831379200004
2021-08-22 08:00:00.000 +0800,btcusd,48835.0,49474.62592313,48254.0,49258.96393205,2746.2740605700014
2021-08-23 08:00:00.000 +0800,btcusd,49267.0,50481.54111909,49087.0,49525.0,5421.739724149998
2021-08-24 08:00:00.000 +0800,btcusd,49523.0,49839.0,47709.0,47691.0,4772.5517214400015
2021-08-25 08:00:00.000 +0800,btcusd,47696.45550645,49219.45897084,47187.16222779,48948.73578724,4118.894060359999
2021-08-26 08:00:00.000 +0800,btcusd,48992.29076835,49360.0,46470.0,46811.0,6478.848980260003
2021-08-27 08:00:00.000 +0800,btcusd,46836.0,49110.0,46417.0,49036.0,5795.688497270002
2021-08-28 08:00:00.000 +0800,btcusd,49079.0,49293.0,48467.0,48909.0,2300.78309259
2021-08-29 08:00:00.000 +0800,btcusd,48913.9769579,49649.20475402,48032.98094923,48800.0,4045.8150992999963
2021-08-30 08:00:00.000 +0800,btcusd,48801.0,48915.0,46953.0,47002.09124429,4123.232123700008
2021-08-31 08:00:00.000 +0800,btcusd,47003.4670629,48229.75608747,46767.0,47157.0,4300.991195789996
2021-09-01 08:00:00.000 +0800,btcusd,47142.0,48949.0,46616.0,48823.0,5707.339193349993
2021-09-02 08:00:00.000 +0800,btcusd,48827.0,50351.0,48719.0,49274.0,4952.128755230009
2021-09-03 08:00:00.000 +0800,btcusd,49273.73784718,51004.0,48431.0,49996.0,7334.172442490003
2021-09-04 08:00:00.000 +0800,btcusd,50001.0,50528.0,49531.0,49899.0,2368.735585700004
2021-09-05 08:00:00.000 +0800,btcusd,49899.0,51890.0,49523.0,51756.0,5539.109212090005
2021-09-06 08:00:00.000 +0800,btcusd,51779.0,52713.0,51164.0,52657.0,4841.95175558
2021-09-07 08:00:00.000 +0800,btcusd,52672.0,52882.09899135,44408.0,46749.44782951,16686.240859500005
2021-09-08 08:00:00.000 +0800,btcusd,46854.0,47302.0,44607.0,46053.0186443,7553.0037735299975
2021-09-09 08:00:00.000 +0800,btcusd,46054.0,47329.65014747,45678.0,46384.0,3853.4527535999996
2021-09-10 08:00:00.000 +0800,btcusd,46396.0,47023.0,44360.0,44848.0,5180.769272169996
2021-09-11 08:00:00.000 +0800,btcusd,44851.0,45986.0,44836.0,45160.0,2544.9328570300017
2021-09-12 08:00:00.000 +0800,btcusd,45169.7693418,46375.0,44794.0,46038.87431928,3388.0254693599986
2021-09-13 08:00:00.000 +0800,btcusd,46039.0,46694.0,43736.0,44958.0,8766.178220499984
2021-09-14 08:00:00.000 +0800,btcusd,44958.0,47177.0,44869.0,47077.0,3522.3152341599994
2021-09-15 08:00:00.000 +0800,btcusd,47134.0,48433.0,46791.63752843,48120.0,3984.8967851699995
2021-09-16 08:00:00.000 +0800,btcusd,48137.76809977,48518.0,47134.0,47782.0,3606.92716916
2021-09-17 08:00:00.000 +0800,btcusd,47782.0,48182.0,46868.0,47287.90177197,2492.071580060002
